Colname,VarValue,Clicks,Freq,CTR
site_domain,4d01edfe,5,38,0.131578947
site_domain,52ead9e0,5,25,0.2
site_domain,5333994d,5,56,0.089285714
site_domain,61fa56ea,5,23,0.217391304
site_domain,62b6aefa,5,50,0.1
site_domain,7183b615,5,50,0.1
site_domain,71f8fc5c,5,91,0.054945055
site_domain,76d7bd26,5,125,0.04
site_domain,7b53aa4b,5,35,0.142857143
site_domain,95122fca,5,52,0.096153846
site_domain,98da8086,5,116,0.043103448
site_domain,9a302a77,5,36,0.138888889
site_domain,9da7929c,5,46,0.108695652
site_domain,b4553cf2,5,63,0.079365079
site_domain,c20b5984,5,63,0.079365079
site_domain,c6bb6f3f,5,21,0.238095238
site_domain,fcc13576,5,32,0.15625
site_domain,847768,5,41,0.12195122
site_domain,055e86af,5,29,0.172413793
site_domain,25183cbd,5,22,0.227272727
site_domain,3975c9c6,5,22,0.227272727
site_domain,60f3bb3e,5,39,0.128205128
site_domain,80edf556,5,24,0.208333333
site_domain,b7ea12de,5,26,0.192307692
site_domain,cf35f82f,5,294,0.017006803
site_domain,dd7324bb,5,47,0.106382979
site_domain,0c5a1ebf,4,29,0.137931034
site_domain,1577f3b3,4,29,0.137931034
site_domain,4ebf9b98,4,29,0.137931034
site_domain,91d24ac8,4,38,0.105263158
site_domain,acc250a1,4,24,0.166666667
site_domain,b99db691,4,29,0.137931034
site_domain,bab2ad0a,4,38,0.105263158
site_domain,bd11079c,4,24,0.166666667
site_domain,d6ec72e3,4,38,0.105263158
site_domain,0abe1386,4,32,0.125
site_domain,0ce1d23a,4,23,0.173913043
site_domain,10989c88,4,515,0.00776699
site_domain,12ac9a61,4,66,0.060606061
site_domain,28a9538c,4,32,0.125
site_domain,28b2446e,4,95,0.042105263
site_domain,2ec930cc,4,830,0.004819277
site_domain,31eace6b,4,196,0.020408163
site_domain,3728a488,4,43,0.093023256
site_domain,38ef7e94,4,48,0.083333333
site_domain,3adc78f9,4,121,0.033057851
site_domain,43bf2df8,4,75,0.053333333
site_domain,4885402a,4,118,0.033898305
site_domain,5e822457,4,55,0.072727273
site_domain,632aee16,4,59,0.06779661
site_domain,681228a5,4,28,0.142857143
site_domain,6ea6d031,4,22,0.181818182
site_domain,70f3e610,4,20,0.2
site_domain,7939e5cc,4,20,0.2
site_domain,82c697f9,4,67,0.059701493
site_domain,9e810ca7,4,68,0.058823529
site_domain,b3fb14f7,4,23,0.173913043
site_domain,c2100b7b,4,28,0.142857143
site_domain,d2d5848b,4,42,0.095238095
site_domain,d8491f1e,4,22,0.181818182
site_domain,d9d59ab0,4,44,0.090909091
site_domain,de5b805a,4,25,0.16
site_domain,e10cdbde,4,23,0.173913043
site_domain,e45de8d6,4,57,0.070175439
site_domain,e5439943,4,68,0.058823529
site_domain,efb10768,4,57,0.070175439
site_domain,fe3e9d9a,4,40,0.1
site_domain,49772f16,4,33,0.121212121
site_domain,7bea53ec,4,33,0.121212121
site_domain,a642dddb,4,194,0.020618557
site_domain,ec9fd155,4,35,0.114285714
site_domain,16ceac46,3,23,0.130434783
site_domain,2ad3e128,3,23,0.130434783
site_domain,2b02c0e0,3,23,0.130434783
site_domain,05a0f9ec,3,106,0.028301887
site_domain,0619dcd1,3,34,0.088235294
site_domain,09fe09c4,3,21,0.142857143
site_domain,1028f62e,3,35,0.085714286
site_domain,16bbcd18,3,36,0.083333333
site_domain,1fd17cb9,3,54,0.055555556
site_domain,24487b45,3,41,0.073170732
site_domain,2652c58c,3,20,0.15
site_domain,2ad2367e,3,75,0.04
site_domain,2f1d5179,3,28,0.107142857
site_domain,387e0bb3,3,58,0.051724138
site_domain,3b953bf0,3,374,0.00802139
site_domain,3c50eefe,3,35,0.085714286
site_domain,3f7c6c72,3,41,0.073170732
site_domain,40c7be67,3,39,0.076923077
site_domain,4701d054,3,21,0.142857143
site_domain,4a787111,3,25,0.12
site_domain,4b3cef6f,3,43,0.069767442
site_domain,4bc40e70,3,86,0.034883721
site_domain,4c7b19b1,3,24,0.125
site_domain,5827a161,3,33,0.090909091
site_domain,586e2717,3,59,0.050847458
site_domain,5d352b4f,3,56,0.053571429
site_domain,5e64bd03,3,44,0.068181818
site_domain,5f2d6cc4,3,38,0.078947368
site_domain,5fe6aef7,3,29,0.103448276
site_domain,61ff4cde,3,39,0.076923077
site_domain,62aeae17,3,30,0.1
site_domain,659ee94c,3,68,0.044117647
site_domain,6648d6af,3,37,0.081081081
site_domain,6a188510,3,31,0.096774194
site_domain,771e7993,3,68,0.044117647
site_domain,7a0d164d,3,66,0.045454545
site_domain,8a114977,3,32,0.09375
site_domain,8f170f4a,3,69,0.043478261
site_domain,96f8503e,3,24,0.125
site_domain,97eb309e,3,39,0.076923077
site_domain,99856521,3,54,0.055555556
site_domain,9c7ca2e8,3,20,0.15
site_domain,a8bc9d41,3,20,0.15
site_domain,ae5ba0a9,3,28,0.107142857
site_domain,b2ef45c4,3,36,0.083333333
site_domain,b77e5176,3,37,0.081081081
site_domain,be12a188,3,25,0.12
site_domain,c607ae89,3,46,0.065217391
site_domain,c8ae3354,3,30,0.1
site_domain,caeb852a,3,81,0.037037037
site_domain,d033567a,3,36,0.083333333
site_domain,d7815791,3,193,0.015544041
site_domain,dbdbeadb,3,24,0.125
site_domain,e0571f4b,3,21,0.142857143
site_domain,e2b020ce,3,261,0.011494253
site_domain,f2787b87,3,38,0.078947368
site_domain,fccf1d54,3,21,0.142857143
site_domain,310b87d7,3,26,0.115384615
site_domain,428f9468,3,22,0.136363636
site_domain,91bef36c,3,26,0.115384615
site_domain,ee2ef4e4,3,22,0.136363636
site_domain,01f9b380,2,20,0.1
site_domain,0483d223,2,25,0.08
site_domain,5.21E+206,2,172,0.011627907
site_domain,06cbcce3,2,51,0.039215686
site_domain,0d716696,2,21,0.095238095
site_domain,1802eb27,2,37,0.054054054
site_domain,1b932bea,2,49,0.040816327
site_domain,1bae71e0,2,343,0.005830904
site_domain,1da9ba79,2,161,0.01242236
site_domain,1e614237,2,28,0.071428571
site_domain,21d36640,2,42,0.047619048
site_domain,2.47E+12,2,26,0.076923077
site_domain,25723f7f,2,21,0.095238095
site_domain,2aed3346,2,33,0.060606061
site_domain,2f1172f7,2,40,0.05
site_domain,41c7c8ea,2,59,0.033898305
site_domain,4a32a328,2,255,0.007843137
site_domain,53175207,2,22,0.090909091
site_domain,550dd023,2,32,0.0625
site_domain,5888d1c7,2,36,0.055555556
site_domain,58ce7eae,2,28,0.071428571
site_domain,603097a9,2,98,0.020408163
site_domain,6087b30a,2,105,0.019047619
site_domain,622984aa,2,26,0.076923077
site_domain,65d26522,2,49,0.040816327
site_domain,6c9645b6,2,31,0.064516129
site_domain,6ebab57e,2,20,0.1
site_domain,71ae4aea,2,26,0.076923077
site_domain,74e0b2e9,2,34,0.058823529
site_domain,754f4003,2,77,0.025974026
site_domain,7a556817,2,47,0.042553191
site_domain,7e4d7218,2,32,0.0625
site_domain,813cf8c9,2,34,0.058823529
site_domain,81935034,2,54,0.037037037
site_domain,81aca223,2,25,0.08
site_domain,84cec276,2,20,0.1
site_domain,9d5aeb78,2,84,0.023809524
site_domain,9db8fb5f,2,48,0.041666667
site_domain,a864628e,2,22,0.090909091
site_domain,b01d5e45,2,77,0.025974026
site_domain,b29d012a,2,69,0.028985507
site_domain,b3999d6a,2,36,0.055555556
site_domain,b4082c79,2,44,0.045454545
site_domain,b7ecd917,2,32,0.0625
site_domain,baedfddd,2,34,0.058823529
site_domain,beb17a4e,2,21,0.095238095
site_domain,c4215113,2,28,0.071428571
site_domain,cdeab094,2,47,0.042553191
site_domain,d2f3be6c,2,26,0.076923077
site_domain,dbd612d2,2,213,0.009389671
site_domain,dce65c63,2,25,0.08
site_domain,e614f657,2,22,0.090909091
site_domain,e8d410d8,2,59,0.033898305
site_domain,e8fe09c3,2,27,0.074074074
site_domain,f87f3aa1,2,22,0.090909091
site_domain,01b51870,1,35,0.028571429
site_domain,1e9fa248,1,25,0.04
site_domain,21b50da6,1,23,0.043478261
site_domain,27f3bb88,1,227,0.004405286
site_domain,2b4e8505,1,172,0.005813953
site_domain,2b618b7e,1,26,0.038461538
site_domain,2e5f9cde,1,23,0.043478261
site_domain,30f5d5fa,1,35,0.028571429
site_domain,413bc23a,1,32,0.03125
site_domain,4471d11e,1,42,0.023809524
site_domain,4619dc46,1,69,0.014492754
site_domain,4789dc42,1,566,0.001766784
site_domain,4ab1e131,1,25,0.04
site_domain,594cf6aa,1,29,0.034482759
site_domain,5eb84ffa,1,29,0.034482759
site_domain,6159cbd9,1,84,0.011904762
site_domain,66f6de73,1,24,0.041666667
site_domain,67444411,1,22,0.045454545
site_domain,72dde731,1,326,0.003067485
site_domain,742581d2,1,25,0.04
site_domain,76e3098b,1,29,0.034482759
site_domain,7b8eb0ef,1,22,0.045454545
site_domain,7e8d8de3,1,101,0.00990099
site_domain,88377bc8,1,23,0.043478261
site_domain,9b395f8d,1,32,0.03125
site_domain,9e1338d1,1,24,0.041666667
site_domain,9f7ccb73,1,34,0.029411765
site_domain,a124cf19,1,35,0.028571429
site_domain,a461a3be,1,35,0.028571429
site_domain,ab1e779b,1,34,0.029411765
site_domain,babf5d87,1,21,0.047619048
site_domain,bb685a2a,1,21,0.047619048
site_domain,c64eedbf,1,23,0.043478261
site_domain,e5ff53b8,1,97,0.010309278
site_domain,e6261103,1,73,0.01369863
site_domain,f01f62a9,1,36,0.027777778
site_domain,f33c8100,1,50,0.02
site_domain,fdfb56e9,1,256,0.00390625
site_domain,fe7806d9,1,25,0.04
site_domain,0bc29c14,1,37,0.027027027
site_domain,264cc7ca,1,44,0.022727273
site_domain,3d3f385d,1,31,0.032258065
site_domain,410300f8,1,27,0.037037037
site_domain,6fe0fc79,1,30,0.033333333
site_domain,78590e4e,1,31,0.032258065
site_domain,a8546a2d,1,27,0.037037037
site_domain,b91d37b0,1,30,0.033333333
site_domain,cef6c717,1,31,0.032258065
site_domain,e58b8dfd,1,74,0.013513514
site_domain,43f65cfa,1,48,0.020833333
site_domain,8c922e51,1,83,0.012048193
site_domain,022ab9c6,0,105,0
site_domain,03cc62db,0,73,0
site_domain,04001ead,0,24,0
site_domain,0ac3cb57,0,20,0
site_domain,136aa71b,0,25,0
site_domain,14455441,0,24,0
site_domain,15a37720,0,36,0
site_domain,1b65d16a,0,33,0
site_domain,1dfa65e2,0,57,0
site_domain,20c15909,0,89,0
site_domain,21cf3f85,0,24,0
site_domain,223b2b13,0,31,0
site_domain,268909b8,0,30,0
site_domain,2900b932,0,49,0
site_domain,2b866be8,0,61,0
site_domain,2ec7bf0c,0,20,0
site_domain,346a9e03,0,25,0
site_domain,360fd868,0,34,0
site_domain,44aaa2cf,0,69,0
site_domain,455521b7,0,29,0
site_domain,460175b6,0,27,0
site_domain,4829c1c3,0,23,0
site_domain,4947870a,0,39,0
site_domain,4a382ce3,0,22,0
site_domain,4c984583,0,64,0
site_domain,5018733e,0,55,0
site_domain,5218cef0,0,214,0
site_domain,57d9e559,0,25,0
site_domain,59dbfcd1,0,59,0
site_domain,5add0327,0,36,0
site_domain,61e6c1f2,0,52,0
site_domain,664c239f,0,39,0
site_domain,67c0d582,0,40,0
site_domain,72ca3f02,0,32,0
site_domain,76b4f0af,0,42,0
site_domain,776736cc,0,84,0
site_domain,785eeb08,0,35,0
site_domain,8cca85fd,0,35,0
site_domain,935b14a9,0,27,0
site_domain,93ac79e0,0,27,0
site_domain,9532330b,0,192,0
site_domain,98002293,0,32,0
site_domain,9814b0d5,0,31,0
site_domain,98a1788d,0,44,0
site_domain,9db7d4eb,0,26,0
site_domain,a27d6219,0,56,0
site_domain,a81899dd,0,86,0
site_domain,ad2b859d,0,42,0
site_domain,b263665d,0,35,0
site_domain,b27d994a,0,20,0
site_domain,b85915f9,0,75,0
site_domain,be62281e,0,22,0
site_domain,bfe3a0bd,0,273,0
site_domain,c2feff40,0,34,0
site_domain,c7414932,0,285,0
site_domain,c7ae38f0,0,83,0
site_domain,c7c13454,0,59,0
site_domain,c8e4ce07,0,72,0
site_domain,cbd9db18,0,25,0
site_domain,cee5ef47,0,58,0
site_domain,cf1f06c3,0,235,0
site_domain,d4dd42d3,0,93,0
site_domain,df947b66,0,26,0
site_domain,e2e5d9f1,0,79,0
site_domain,e332ad78,0,39,0
site_domain,eb3587a8,0,53,0
site_domain,f04a6216,0,32,0
site_domain,f63fcdca,0,109,0
site_domain,f7570339,0,2262,0
site_domain,f93a4020,0,21,0
site_domain,fa001cb3,0,43,0
site_domain,fa8e5d85,0,24,0
site_id,85f751fd,92180,787885,0.11699677
site_id,1fbe01fe,78851,377453,0.20890283
site_id,e151e245,42728,144599,0.295493053
site_id,5b08c53b,25720,54764,0.469651596
site_id,d9750ee7,15736,56560,0.278217822
site_id,5ee41ff2,6851,20517,0.333918214
site_id,5b4d2eda,5655,42573,0.132830667
site_id,4bf5bbe2,5317,8392,0.6335796
site_id,93eaba74,4997,10653,0.469069746
site_id,6c5b482c,4747,11256,0.421730633
site_id,0a742914,4209,15354,0.27413052
site_id,17caea14,3898,15740,0.247649301
site_id,e8f79e60,3769,14668,0.256953913
site_id,57fe1b20,3662,14931,0.245261536
site_id,a7853007,3214,32350,0.09935085
site_id,6256f5b4,3111,17518,0.177588766
site_id,d6137915,3086,12685,0.243279464
site_id,38217daf,2792,5481,0.509396096
site_id,5bcf81a2,2439,21619,0.112817429
site_id,6399eda6,2173,19618,0.110765623
site_id,856e6d3f,2022,46660,0.043334762
site_id,f9c69707,1951,3708,0.526159655
site_id,Other,1838,11333,0.162181241
site_id,e4d8dd7b,1738,14387,0.120803503
site_id,57ef2c87,1680,13243,0.126859473
site_id,9e8e8d09,1671,6296,0.265406607
site_id,b7e9786d,1520,21079,0.072109683
site_id,83a0ad1a,1307,15372,0.08502472
site_id,763a42b5,1297,2097,0.618502623
site_id,2b1ddb24,1247,3932,0.317141404
site_id,84c7ba46,1197,2235,0.53557047
site_id,e023ba3e,1157,4890,0.236605317
site_id,88154ade,1081,5584,0.193588825
site_id,9a977531,1033,10932,0.094493231
site_id,d1a51189,912,2388,0.381909548
site_id,2a68aa20,899,3485,0.257962697
site_id,887a4754,835,2696,0.309718101
site_id,89a490f5,832,5470,0.152102377
site_id,5114c672,796,11686,0.068115694
site_id,d8bb8687,756,2817,0.268370607
site_id,df7971d4,721,2690,0.26802974
site_id,f84e52b6,721,1301,0.554189085
site_id,bb4524e7,705,9941,0.070918419
site_id,178a7b89,685,3973,0.172413793
site_id,7dd19f44,653,4204,0.155328259
site_id,801dfefb,620,1834,0.338058888
site_id,c54454a2,598,1483,0.403236682
site_id,0eb72673,579,5817,0.099535843
site_id,a6e60555,563,846,0.665484634
site_id,7294ea0f,562,3870,0.145219638
site_id,f0ee33c5,531,1676,0.316825776
site_id,ba9aee1b,504,4827,0.104412679
site_id,e5c60a05,495,10593,0.046728972
site_id,fec6e632,485,3998,0.121310655
site_id,2328ee8e,468,2664,0.175675676
site_id,54e6fb06,464,957,0.484848485
site_id,43d6df75,436,4857,0.089767346
site_id,cf3a1767,436,2155,0.202320186
site_id,2fdff0f2,429,1767,0.24278438
site_id,1b171d6d,422,1911,0.220826792
site_id,cbb01868,412,2258,0.182462356
site_id,203b00f1,410,554,0.740072202
site_id,29229f8e,384,1760,0.218181818
site_id,791b5571,381,2014,0.18917577
site_id,61a8c644,371,1710,0.216959064
site_id,92c7cbe7,363,5286,0.068671964
site_id,a38dc379,360,1394,0.258249641
site_id,3dc2d6de,341,2112,0.161458333
site_id,15941585,338,1169,0.289136014
site_id,7443a906,329,1582,0.207964602
site_id,fa004722,311,713,0.436185133
site_id,1a5c1d83,310,1266,0.244865719
site_id,235ba823,287,2046,0.140273705
site_id,9ee9dd00,287,2515,0.114115308
site_id,ec47f32a,276,939,0.293929712
site_id,05c65e53,272,726,0.374655647
site_id,8f51bf3a,271,773,0.350582147
site_id,3281baa7,266,2357,0.112855325
site_id,26fa1946,260,4892,0.053147997
site_id,acc6cd52,254,991,0.256306761
site_id,517b8671,245,2782,0.088066139
site_id,ce3307ec,236,2243,0.105216228
site_id,12fb4121,231,11781,0.019607843
site_id,e7eebe29,229,790,0.289873418
site_id,4c391571,228,559,0.407871199
site_id,d512fee9,226,567,0.398589065
site_id,0c2fe9d6,225,2314,0.097234226
site_id,5b787406,225,1841,0.122216187
site_id,e9ca7d40,222,2111,0.10516343
site_id,3d87b0da,220,301,0.73089701
site_id,d7714196,214,1133,0.188879082
site_id,75f43c5a,205,1715,0.119533528
site_id,543a539e,201,2917,0.068906411
site_id,f61eaaae,200,3126,0.063979527
site_id,2c4ed2f7,199,1074,0.185288641
site_id,7697ed3e,198,2222,0.089108911
site_id,1e25e084,196,1069,0.183348924
site_id,90650879,196,824,0.237864078
site_id,e7a92cc6,194,1724,0.112529002
site_id,5014edea,188,1072,0.175373134
site_id,c63170c5,185,3229,0.05729328
site_id,93de26ae,182,1329,0.136945071
site_id,e030b8dc,180,1102,0.163339383
site_id,f58d0bc8,179,1499,0.119412942
site_id,395fa97c,176,1011,0.174085064
site_id,ff18c3d1,176,645,0.272868217
site_id,f291742b,175,527,0.332068311
site_id,15a497fe,171,825,0.207272727
site_id,69bc54b5,170,1150,0.147826087
site_id,bcc1871c,169,471,0.35881104
site_id,1b581e08,166,1050,0.158095238
site_id,4b0f0061,164,648,0.25308642
site_id,b8eae5f9,163,2930,0.055631399
site_id,e59ef3fc,160,1268,0.126182965
site_id,a7563c35,160,344,0.465116279
site_id,6f34dd1d,158,720,0.219444444
site_id,9e8cf15d,158,4590,0.034422658
site_id,021cd138,155,419,0.369928401
site_id,7c6576be,155,1923,0.080603224
site_id,14c5faa4,154,1104,0.139492754
site_id,c6af341d,154,689,0.223512337
site_id,222acd54,151,3254,0.046404425
site_id,f4d14b43,149,828,0.179951691
site_id,41477778,143,704,0.203125
site_id,60efd545,140,389,0.359897172
site_id,c96057c1,138,1092,0.126373626
site_id,cd58172f,138,1103,0.125113327
site_id,929d2171,137,321,0.426791277
site_id,4461c46d,136,544,0.25
site_id,e139b348,136,442,0.307692308
site_id,87cb5f55,135,431,0.313225058
site_id,5abb07e8,133,516,0.257751938
site_id,8fbe746d,132,839,0.157330155
site_id,f5476ff8,127,200,0.635
site_id,ff361da0,126,1100,0.114545455
site_id,14a5a57a,126,527,0.239089184
site_id,207ceda8,126,381,0.330708661
site_id,31c7d7ab,125,258,0.484496124
site_id,9550c324,124,419,0.295942721
site_id,97c9ac6a,124,748,0.165775401
site_id,307b702f,123,211,0.582938389
site_id,0aab7161,122,887,0.137542277
site_id,294411bf,122,912,0.13377193
site_id,90a340b2,122,366,0.333333333
site_id,c74e86fb,122,1119,0.109025916
site_id,faf9c1c2,122,1487,0.082044385
site_id,2092875a,121,378,0.32010582
site_id,dcc019de,121,2523,0.047958779
site_id,6227cf3f,120,348,0.344827586
site_id,a187a464,118,438,0.269406393
site_id,0ed75ebe,117,363,0.32231405
site_id,cffc1324,116,907,0.127894157
site_id,fcf494bd,114,413,0.276029056
site_id,fa2fd0b3,112,1059,0.105760151
site_id,0920c555,111,1004,0.110557769
site_id,e1419bff,111,381,0.291338583
site_id,2d7bacb1,110,1287,0.085470085
site_id,97430aa8,109,174,0.626436782
site_id,a831e579,109,1064,0.102443609
site_id,ec44f0b7,109,505,0.215841584
site_id,39cffaa4,107,539,0.19851577
site_id,7480e371,107,823,0.130012151
site_id,a1372924,107,412,0.259708738
site_id,7549fe4f,105,737,0.142469471
site_id,68cf09a3,104,303,0.343234323
site_id,d43e62fb,101,467,0.21627409
site_id,85a2e413,100,717,0.139470014
site_id,16c73019,98,5373,0.018239345
site_id,6509a456,97,163,0.595092025
site_id,7b86de5b,97,627,0.154704944
site_id,e3c09f3a,94,6824,0.013774912
site_id,1ee69d19,92,386,0.238341969
site_id,6ec06dbd,91,8246,0.011035654
site_id,47cb5f41,90,140,0.642857143
site_id,6ddf0cfe,89,302,0.294701987
site_id,2004e0e6,89,261,0.340996169
site_id,7597f7cb,88,379,0.232189974
site_id,686546d3,88,1274,0.069073783
site_id,9.97E+77,88,261,0.337164751
site_id,d266097b,85,1033,0.082284608
site_id,fbfbe4c5,84,156,0.538461538
site_id,a70e7973,83,381,0.217847769
site_id,2fb424e8,82,459,0.178649237
site_id,30cf412d,82,161,0.50931677
site_id,47d1a0f2,81,521,0.15547025
site_id,a469e235,81,490,0.165306122
site_id,4d1bf758,81,275,0.294545455
site_id,d8592597,80,229,0.349344978
site_id,38c202aa,79,754,0.104774536
site_id,5fd96d21,78,430,0.181395349
site_id,1270328,77,438,0.175799087
site_id,95be0243,77,232,0.331896552
site_id,424f0ecf,77,600,0.128333333
site_id,ec6898f1,76,143,0.531468531
site_id,52c67a67,75,214,0.35046729
site_id,4e7614cf,74,2653,0.027892951
site_id,240ecdfd,74,468,0.158119658
site_id,9d5dba0f,73,1295,0.056370656
site_id,c21df24f,73,1249,0.058446757
site_id,6e4efb2c,72,570,0.126315789
site_id,53cdb927,71,401,0.177057357
site_id,c69c2b3a,71,284,0.25
site_id,dfc6489e,71,390,0.182051282
site_id,8e983a36,70,223,0.313901345
site_id,93377b07,70,886,0.079006772
site_id,ceea3181,70,558,0.125448029
site_id,5a83611c,69,412,0.167475728
site_id,a16f4e1f,69,241,0.286307054
site_id,c4e8210a,68,202,0.336633663
site_id,450d6400,67,868,0.07718894
site_id,96e44b4b,66,358,0.184357542
site_id,cd2b4a43,66,138,0.47826087
site_id,5e03b073,65,128,0.5078125
site_id,cd9b9090,62,141,0.439716312
site_id,aeac89e1,62,579,0.107081174
site_id,b15e894b,61,644,0.094720497
site_id,61742004,61,316,0.193037975
site_id,91069c72,60,514,0.116731518
site_id,4e9603f6,60,254,0.236220472
site_id,805d7074,60,310,0.193548387
site_id,95c32f81,60,118,0.508474576
site_id,06a0ac14,59,708,0.083333333
site_id,5c7db25f,59,179,0.329608939
site_id,f9e1a388,59,598,0.098662207
site_id,8cbacf0b,58,344,0.168604651
site_id,0ce41d3a,58,406,0.142857143
site_id,a0a4523d,57,655,0.087022901
site_id,3b612913,55,141,0.390070922
site_id,b554a32a,54,1418,0.038081805
site_id,2bb6ee2d,53,190,0.278947368
site_id,78d60190,53,647,0.081916538
site_id,b606e7f1,53,169,0.313609467
site_id,b7c246df,53,257,0.206225681
site_id,893841f9,52,86,0.604651163
site_id,795ade11,52,145,0.35862069
site_id,ed20607b,51,188,0.271276596
site_id,a1b948b8,51,284,0.179577465
site_id,f28fd69f,51,193,0.264248705
site_id,0ad5bf87,50,233,0.214592275
site_id,344bdd17,50,163,0.306748466
site_id,844197c5,49,67,0.731343284
site_id,a34eaaf2,49,174,0.281609195
site_id,ee8b8550,49,1836,0.026688453
site_id,ff61c6a9,49,281,0.174377224
site_id,3a593b4c,48,327,0.146788991
site_id,48c42b43,48,578,0.083044983
site_id,4a02380f,48,326,0.147239264
site_id,db4634e9,48,128,0.375
site_id,06c3aee0,48,149,0.322147651
site_id,c28f420d,47,175,0.268571429
site_id,030440fe,47,744,0.063172043
site_id,f17ebd97,47,293,0.160409556
site_id,ffcb6b9a,47,478,0.09832636
site_id,325dbe14,46,675,0.068148148
site_id,33092ec0,46,230,0.2
site_id,3ce4be5b,45,259,0.173745174
site_id,40cd84f1,45,235,0.191489362
site_id,a8f0cf05,45,163,0.27607362
site_id,b10189ab,45,66,0.681818182
site_id,f6cba1bd,45,1801,0.024986119
site_id,bd595ea4,44,210,0.20952381
site_id,4077d6f1,44,149,0.295302013
site_id,5272eb7b,44,157,0.280254777
site_id,529a2583,44,320,0.1375
site_id,9e4c1a16,44,117,0.376068376
site_id,15d93b0b,44,331,0.132930514
site_id,89f5c4bb,43,85,0.505882353
site_id,ae350036,43,88,0.488636364
site_id,d8c5ea8e,43,518,0.083011583
site_id,36b1bd1c,42,258,0.162790698
site_id,10a74e5b,42,282,0.14893617
site_id,3287d335,42,91,0.461538462
site_id,de849fbf,42,188,0.223404255
site_id,c1fcc9a1,41,3165,0.012954186
site_id,1b7f250e,41,85,0.482352941
site_id,82b03dda,41,111,0.369369369
site_id,821bd996,41,264,0.15530303
site_id,41295d90,40,257,0.155642023
site_id,0234a6fa,40,80,0.5
site_id,085baac9,40,381,0.104986877
site_id,6.93E+14,40,244,0.163934426
site_id,6f703d13,40,84,0.476190476
site_id,83337efb,40,454,0.088105727
site_id,19b2f44f,40,208,0.192307692
site_id,385f57b3,40,156,0.256410256
site_id,110b33dc,39,117,0.333333333
site_id,3fc3d822,39,101,0.386138614
site_id,579893d6,39,80,0.4875
site_id,7cd8eead,39,346,0.112716763
site_id,d70360ea,39,335,0.11641791
site_id,f4c80c78,38,156,0.243589744
site_id,fa95a630,38,290,0.131034483
site_id,bfc93a4b,38,247,0.153846154
site_id,84a56636,38,368,0.10326087
site_id,636f3a62,37,705,0.05248227
site_id,c5be5db1,37,128,0.2890625
site_id,7aec40a2,36,1059,0.033994334
site_id,a2cd448b,36,106,0.339622642
site_id,adc38581,36,415,0.086746988
site_id,fe8cc448,36,800,0.045
site_id,c01287ae,35,186,0.188172043
site_id,03cecb5d,35,151,0.231788079
site_id,19cebb46,35,65,0.538461538
site_id,43999cb9,35,301,0.11627907
site_id,517d50bf,35,93,0.376344086
site_id,7eef0dce,35,415,0.084337349
site_id,b2b5fec6,35,127,0.275590551
site_id,bcb3fa8e,35,129,0.271317829
site_id,49c53160,34,119,0.285714286
site_id,bdf29b81,34,73,0.465753425
site_id,cc1b7a47,34,609,0.055829228
site_id,a1da74c0,34,255,0.133333333
site_id,d38b2fb9,33,212,0.155660377
site_id,20e7d3cc,33,143,0.230769231
site_id,8ad08b12,33,220,0.15
site_id,9df375ca,33,103,0.32038835
site_id,a8c88b36,33,683,0.048316252
site_id,c9dea231,32,315,0.101587302
site_id,8907c166,32,260,0.123076923
site_id,af54f1b7,32,159,0.201257862
site_id,b35c8b80,32,172,0.186046512
site_id,b99a2c43,32,3713,0.008618368
site_id,2640e3f2,31,152,0.203947368
site_id,80e454ae,31,79,0.392405063
site_id,6ae28757,31,260,0.119230769
site_id,00f648b7,30,78,0.384615385
site_id,0d781900,30,109,0.275229358
site_id,10bf458f,30,64,0.46875
site_id,44637516,30,1096,0.027372263
site_id,609ab969,30,84,0.357142857
site_id,6f1058d5,30,275,0.109090909
site_id,b0684a6f,30,67,0.447761194
site_id,dbefa79a,30,61,0.491803279
site_id,e6409ff1,30,682,0.04398827
site_id,eaa03483,30,77,0.38961039
site_id,fb759404,30,75,0.4
site_id,6b175d24,29,215,0.134883721
site_id,17a1026e,29,78,0.371794872
site_id,5b904c3a,29,467,0.062098501
site_id,67ee2827,29,105,0.276190476
site_id,899e6cd1,29,109,0.266055046
site_id,a32c97f3,29,107,0.271028037
site_id,b81c580b,29,310,0.093548387
site_id,c65899fe,29,92,0.315217391
site_id,e5260f30,29,563,0.051509769
site_id,b87f11a1,29,158,0.183544304
site_id,18859862,28,400,0.07
site_id,1b6c8f62,28,91,0.307692308
site_id,71b18e86,28,69,0.405797101
site_id,930c2840,28,188,0.14893617
site_id,9aef3962,28,589,0.0475382
site_id,ad5e6ff3,28,91,0.307692308
site_id,af976e25,28,354,0.079096045
site_id,c3efd2a8,28,68,0.411764706
site_id,d1edd4b0,28,125,0.224
site_id,180a48d6,28,198,0.141414141
site_id,cb809abf,28,192,0.145833333
site_id,0bf7cf2a,27,101,0.267326733
site_id,3fbef007,27,65,0.415384615
site_id,46257007,27,103,0.262135922
site_id,4d933a39,27,271,0.099630996
site_id,4fa4c1bc,27,299,0.090301003
site_id,bc871218,27,94,0.287234043
site_id,c04bee75,27,86,0.313953488
site_id,c0bc565a,27,774,0.034883721
site_id,e3edd4b8,27,243,0.111111111
site_id,f48b083d,27,277,0.097472924
site_id,ff1bcc6f,27,86,0.313953488
